Date,Open,High,Low,Close,Adj Close,Volume
5/18/2021,136.460007,137.830002,136.149994,136.320007,127.315483,9239100
5/19/2021,136.059998,136.830002,135.589996,136.600006,127.576973,9806800
5/20/2021,136.789993,138.710007,136.720001,138,128.884476,8768200
5/21/2021,138.199997,138.940002,137.779999,138,128.884476,10161000
5/24/2021,138,138.800003,137.729996,137.960007,128.847137,6981300
5/25/2021,138.050003,138.479996,136.75,138.429993,129.286087,8142400
5/26/2021,138.789993,138.860001,137.869995,138.119995,128.996567,8122900
5/27/2021,138.119995,138.279999,134.660004,134.979996,126.06398,33095700
5/28/2021,135.149994,136.130005,134.639999,134.850006,125.942581,10477100
6/1/2021,135.789993,136,132.479996,132.880005,124.102707,9993900
6/2/2021,133,133.630005,132.520004,133.460007,124.644402,8254100
6/3/2021,133.229996,135.910004,133.199997,135.850006,126.876511,11249800
6/4/2021,135.699997,136.619995,135.399994,135.949997,126.969879,6894400
6/7/2021,136.360001,136.839996,135.679993,136.419998,127.408875,8418000
6/8/2021,136.679993,136.75,134.75,134.839996,125.93322,6911500
6/9/2021,135.550003,136.440002,134.740005,134.789993,125.886528,6200700
6/10/2021,135.020004,136.350006,134.619995,135.789993,126.820465,6515500
6/11/2021,135.75,135.869995,133.899994,134.860001,125.951912,10641400
6/14/2021,134.979996,135.029999,133.960007,134.910004,125.998619,6302000
6/15/2021,135.199997,135.639999,134.550003,134.649994,125.755783,5543400
6/16/2021,135.179993,135.580002,132.649994,132.779999,124.009293,8936400
6/17/2021,132.820007,134.160004,132.649994,133.990005,125.139404,7875600
6/18/2021,133.339996,133.350006,131.940002,132.029999,123.30883,13997600
6/21/2021,132.690002,133.259995,132.399994,133.070007,124.280144,8014800
6/22/2021,133.039993,134.020004,132.880005,133.119995,124.326828,6550900
6/23/2021,132.949997,133.360001,132.320007,132.929993,124.149391,5796000
6/24/2021,132.949997,133.309998,132.699997,133.020004,124.233459,6056700
6/25/2021,133.259995,135.539993,132.949997,134.919998,126.00795,24504900
6/28/2021,134.899994,136.160004,134.759995,135.320007,126.381508,6065400
6/29/2021,135.509995,135.830002,133.820007,134.399994,125.522263,5792300
6/30/2021,134.580002,135.289993,134.289993,134.929993,126.017273,5776600
7/1/2021,135.429993,136.139999,134.919998,135.240005,126.306831,5922300
7/2/2021,135.600006,136.639999,135.419998,135.899994,126.923225,5572000
7/6/2021,135.520004,136.300003,135.360001,135.979996,126.997925,6534400
7/7/2021,136.029999,137.589996,136.029999,137,127.950554,5532700
7/8/2021,136.990005,137.399994,135.889999,136.979996,127.931877,7585200
7/9/2021,137.240005,137.649994,136.839996,137.029999,127.978546,5948700
7/12/2021,136.899994,137.470001,136.429993,137.139999,128.081314,6807300
7/13/2021,136.389999,137.570007,136.389999,136.970001,127.922531,5603800
7/14/2021,137.009995,138.229996,136.369995,137.979996,128.865784,5903600
7/15/2021,138.009995,139.259995,137.699997,139.160004,129.967865,7357100
7/16/2021,139.300003,140.779999,139.110001,140.509995,131.228653,9346300
7/19/2021,140.320007,141.869995,138.809998,140.440002,131.16333,9544100
7/20/2021,140.440002,141.979996,139.639999,139.690002,130.462875,8136300
7/21/2021,139.949997,140.199997,138.990005,139.199997,130.005203,6954700
7/22/2021,137.289993,138.330002,136.710007,137.800003,129.507126,6013800
